id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0809538,1,2016-04-20 19:41:05,2016-04-20 19:47:19,1,-73.98247528076173,40.77306365966797,-73.9881591796875,40.76318740844727,N,374
id0157197,1,2016-04-27 00:45:05,2016-04-27 01:00:49,1,-73.99153900146483,40.72693252563477,-73.93596649169923,40.79523086547852,N,944
id0728350,2,2016-05-07 10:06:30,2016-05-07 10:16:36,1,-73.9966812133789,40.731269836425774,-73.98822784423827,40.74467086791992,N,606
id0410928,2,2016-03-06 13:16:40,2016-03-06 13:29:34,1,-73.98008728027342,40.73925018310547,-73.98381805419923,40.755619049072266,N,774
id3414812,2,2016-04-01 19:01:53,2016-04-01 19:19:10,1,-73.95350646972656,40.7671012878418,-73.99434661865234,40.74848937988281,N,1037
id0747353,1,2016-01-07 14:56:52,2016-01-07 15:01:36,1,-73.98889923095702,40.73657989501953,-73.98043823242188,40.74259567260742,N,284
id3299627,2,2016-02-12 10:58:32,2016-02-12 11:07:43,5,-73.97951507568358,40.77135848999024,-73.9736328125,40.75669860839844,N,551
id1645477,1,2016-02-03 21:32:34,2016-02-03 21:39:45,1,-73.98709869384766,40.756629943847656,-74.00548553466798,40.7481803894043,N,431
id1119337,2,2016-03-30 20:37:39,2016-03-30 21:02:28,2,-73.95015716552734,40.78398895263672,-73.9930191040039,40.74782943725585,N,1489
id2402832,1,2016-01-22 09:43:46,2016-01-22 10:07:35,1,-73.9996109008789,40.72189331054688,-73.97987365722656,40.74327087402344,N,1429
id0990371,1,2016-06-27 14:53:45,2016-06-27 15:05:15,1,-73.9876708984375,40.7522087097168,-73.98212432861328,40.77359390258789,N,690
id2268958,2,2016-01-18 12:25:12,2016-01-18 12:37:22,1,-73.99835968017578,40.74081039428711,-73.9871597290039,40.75125122070313,N,730
id0866402,2,2016-02-22 17:50:39,2016-02-22 18:27:18,1,-73.8731460571289,40.774085998535156,-73.98390960693358,40.768253326416016,N,2199
id2543159,2,2016-02-03 23:23:49,2016-02-03 23:28:48,1,-73.97100067138672,40.755958557128906,-73.95703887939453,40.76622009277344,N,299
id3908227,1,2016-06-15 11:41:14,2016-06-15 11:55:49,1,-73.99101257324219,40.75651550292969,-74.0035629272461,40.75561141967773,N,875
id0415477,2,2016-01-29 06:31:10,2016-01-29 06:33:52,1,-73.94126892089844,40.80792236328125,-73.94073486328125,40.81416320800781,N,162
id3357632,2,2016-06-10 12:38:56,2016-06-10 12:49:35,1,-73.98477172851562,40.7791404724121,-73.97054290771484,40.79426956176758,N,639
id2167416,1,2016-03-11 14:47:46,2016-03-11 14:56:13,1,-73.98138427734375,40.77350234985352,-73.97151947021484,40.76378631591797,N,507
id2333289,1,2016-02-26 19:29:34,2016-02-26 19:52:26,1,-73.99952697753906,40.7539176940918,-73.95185852050781,40.7762451171875,N,1372
id1049141,2,2016-01-25 21:39:12,2016-01-25 21:44:42,2,-73.98692321777342,40.7658805847168,-73.9789505004883,40.77738952636719,N,330
id3224353,1,2016-02-01 13:59:04,2016-02-01 14:04:52,1,-73.97892761230467,40.73651885986328,-73.97710418701173,40.74729919433594,N,348
id2900311,2,2016-04-03 01:53:04,2016-04-03 02:02:15,1,-73.9816665649414,40.75865936279297,-73.9495620727539,40.77243041992188,N,551
id1294821,1,2016-02-07 09:27:56,2016-02-07 09:37:49,1,-73.9722900390625,40.749908447265625,-74.00157928466798,40.72637176513672,N,593
id2988090,1,2016-02-20 17:58:49,2016-02-20 18:04:34,2,-73.98585510253906,40.746620178222656,-73.99313354492188,40.736812591552734,N,345
id3303627,2,2016-06-10 10:13:04,2016-06-10 10:37:50,1,-74.01451873779298,40.717018127441406,-73.98114776611328,40.75810623168945,N,1486
id1140431,1,2016-03-04 13:33:05,2016-03-04 13:48:00,2,-73.99274444580078,40.76858901977539,-73.99120330810547,40.75028991699219,N,895
id1877749,1,2016-02-16 19:29:01,2016-02-16 19:35:12,1,-73.97933959960938,40.76615905761719,-73.97708892822266,40.776763916015625,N,371
id1215741,1,2016-04-05 20:13:28,2016-04-05 20:19:24,1,-73.98612976074219,40.76248168945313,-73.9952163696289,40.75479507446289,N,356
id0518421,1,2016-06-30 21:26:33,2016-06-30 21:32:31,1,-73.99192047119139,40.73800277709961,-73.99378967285155,40.751121520996094,N,358
id2578597,1,2016-06-20 20:05:17,2016-06-20 20:18:43,1,-73.97222137451173,40.63274383544922,-73.99091339111328,40.606609344482415,N,806
id1641019,1,2016-06-11 23:09:23,2016-06-11 23:23:11,2,-74.00106048583984,40.76176071166992,-73.98906707763672,40.74829864501953,N,828
id0196538,1,2016-02-21 14:10:51,2016-02-21 14:14:08,2,-73.99736785888672,40.68405532836913,-73.99066162109375,40.68043899536133,N,197
id3794563,1,2016-03-23 00:56:15,2016-03-23 00:58:18,2,-73.98805236816406,40.723716735839844,-73.98438262939453,40.72877502441406,N,123
id2300487,1,2016-04-18 19:04:35,2016-04-18 19:17:38,1,-73.986328125,40.7767448425293,-73.99276733398438,40.74870300292969,N,783
id0426236,1,2016-04-16 08:29:12,2016-04-16 08:33:25,1,-74.00676727294923,40.730735778808594,-73.99633026123048,40.74676513671875,N,253
id2814652,2,2016-06-16 06:51:21,2016-06-16 07:00:23,3,-73.97640991210938,40.77566528320313,-73.96943664550781,40.75875473022461,N,542
id1173087,2,2016-03-08 11:18:37,2016-03-08 11:27:29,2,-73.9745864868164,40.79335021972656,-73.97926330566406,40.77679061889648,N,532
id3642933,2,2016-04-05 19:27:16,2016-04-05 19:33:40,2,-73.9590301513672,40.777656555175774,-73.94129943847656,40.79602813720703,N,384
id3529287,2,2016-06-26 21:10:26,2016-06-26 21:24:18,1,-73.98734283447266,40.75128173828125,-73.98074340820312,40.78932189941406,N,832
id1965486,2,2016-01-17 16:47:44,2016-01-17 17:08:21,1,-73.97782135009766,40.75217819213867,-73.99935150146483,40.72517013549805,N,1237
id2445374,2,2016-02-28 09:35:21,2016-02-28 09:44:39,3,-73.96050262451173,40.765785217285156,-73.9874038696289,40.72883224487305,N,558
id2703473,1,2016-02-22 07:18:20,2016-02-22 07:36:38,1,-74.0058364868164,40.74555969238281,-73.95669555664062,40.813865661621094,N,1098
id1205553,2,2016-05-23 18:54:30,2016-05-23 19:17:46,2,-73.94779968261719,40.79021072387695,-73.93403625488281,40.75276947021485,N,1396
id2435562,2,2016-04-25 17:59:52,2016-04-25 18:06:36,2,-73.97979736328125,40.770851135253906,-73.9740982055664,40.78741836547852,N,404
id1614236,2,2016-04-03 23:23:22,2016-04-03 23:30:39,2,-73.9910430908203,40.75054168701172,-73.98153686523438,40.780609130859375,N,437
id1242332,2,2016-01-28 23:11:49,2016-01-28 23:36:52,1,-74.00743865966798,40.72576904296875,-73.94805145263672,40.77869033813477,N,1503
id1546591,2,2016-06-03 21:21:40,2016-06-03 21:31:30,1,-73.98979949951173,40.76236343383789,-73.99406433105469,40.74575424194336,N,590
id1071789,1,2016-04-15 15:11:04,2016-04-15 15:21:40,1,-73.9992446899414,40.75714492797852,-73.99390411376955,40.745769500732415,N,636
id1890860,1,2016-06-23 06:57:35,2016-06-23 07:06:23,1,-73.99991607666014,40.761585235595696,-73.97694396972656,40.76436996459961,N,528
id2676928,1,2016-02-17 05:25:18,2016-02-17 05:28:00,1,-73.98125457763672,40.762786865234375,-73.98948669433594,40.75664138793945,N,162
id3256863,2,2016-03-18 09:28:58,2016-03-18 09:46:08,1,-73.95317840576173,40.78538131713867,-73.98013305664062,40.77069091796875,N,1030
id0532587,2,2016-04-02 09:58:06,2016-04-02 10:18:25,3,-73.97350311279298,40.754707336425774,-73.86125183105469,40.76794815063477,N,1219
id3589025,1,2016-04-12 20:41:16,2016-04-12 20:51:12,1,-73.98585510253906,40.746986389160156,-73.99578857421875,40.72624206542969,N,596
id3612373,1,2016-05-19 06:43:26,2016-05-19 06:55:32,1,-73.9942398071289,40.76151657104492,-73.9647216796875,40.80714797973633,N,726
id2044824,1,2016-05-21 03:45:21,2016-05-21 04:00:25,1,-73.95610809326173,40.77620315551758,-73.98506927490234,40.7239646911621,N,904
id2700065,1,2016-01-28 18:53:19,2016-01-28 19:05:28,2,-73.9534454345703,40.78511428833008,-73.97936248779298,40.78484344482422,N,729
id1035431,1,2016-01-08 21:57:30,2016-01-08 22:05:02,1,-73.991455078125,40.744590759277344,-73.9822006225586,40.74000549316406,N,452
id1989744,1,2016-02-04 19:56:17,2016-02-04 20:13:21,1,-73.98179626464844,40.77293395996094,-73.96361541748048,40.75612258911133,N,1024
id1815512,2,2016-03-30 09:49:53,2016-03-30 09:57:47,2,-73.98088073730467,40.78246688842773,-73.98200988769531,40.7686653137207,N,474
id0054822,2,2016-02-19 19:28:33,2016-02-19 19:36:53,1,-73.9711380004883,40.75136947631836,-73.9852066040039,40.73652648925781,N,500
id0641325,1,2016-01-04 19:15:57,2016-01-04 19:28:53,1,-73.99632263183594,40.76378631591797,-73.99875640869139,40.73325729370117,N,776
id2400974,1,2016-04-24 21:08:34,2016-04-24 21:22:58,1,-73.97493743896483,40.75235366821289,-73.94661712646483,40.77835464477539,N,864
id0635521,2,2016-01-24 22:14:39,2016-01-24 22:20:22,2,-73.95613861083984,40.77571487426758,-73.96102142333984,40.76531219482422,N,343
id3961806,2,2016-02-15 16:41:00,2016-02-15 16:44:35,2,-73.95318603515625,40.79860305786133,-73.96215057373048,40.79772567749024,N,215
id1299639,1,2016-02-04 20:16:08,2016-02-04 20:27:43,1,-74.00415802001955,40.75039291381836,-74.0037384033203,40.72223663330078,N,695
id2308288,2,2016-01-10 20:12:35,2016-01-10 20:16:33,2,-73.9555130004883,40.78229904174805,-73.9579086303711,40.77339172363281,N,238
id1210290,2,2016-04-04 20:41:16,2016-04-04 20:47:12,4,-73.97674560546875,40.788047790527344,-73.98551940917969,40.77830505371094,N,356
id0466513,2,2016-04-23 13:00:40,2016-04-23 13:05:56,1,-73.95858764648438,40.780860900878906,-73.975830078125,40.789310455322266,N,316
id1143045,1,2016-05-28 02:11:29,2016-05-28 02:22:20,1,-73.99124145507811,40.75112915039063,-73.9736328125,40.73786926269531,N,651
id1689935,2,2016-05-25 22:49:18,2016-05-25 22:51:34,1,-73.97328186035155,40.78503036499024,-73.98005676269531,40.77563095092773,N,136
id0621390,2,2016-04-12 12:29:18,2016-04-12 12:38:37,2,-73.9475860595703,40.77877426147461,-73.9613265991211,40.77598571777344,N,559
id1583538,2,2016-01-15 10:11:45,2016-01-15 10:16:41,1,-73.95572662353516,40.78481674194336,-73.96265411376955,40.77835464477539,N,296
id1146604,2,2016-03-24 16:13:33,2016-03-24 16:58:56,1,-73.87303924560547,40.77409362792969,-73.98020172119139,40.76457214355469,N,2723
id0162079,2,2016-02-24 16:26:38,2016-02-24 16:43:47,1,-73.99241638183594,40.73445129394531,-74.01445007324219,40.71546936035156,N,1029
id0467788,1,2016-03-27 12:16:14,2016-03-27 12:23:22,2,-73.9760513305664,40.7812614440918,-73.97270965576173,40.79285049438477,N,428
id3155891,2,2016-06-28 11:21:00,2016-06-28 11:25:00,2,-73.99642181396483,40.298828125,-73.99642181396483,40.298828125,N,240
id3887357,2,2016-06-03 14:00:51,2016-06-03 14:04:06,1,-73.97184753417969,40.75485610961913,-73.96674346923827,40.76163864135742,N,195
id1327711,2,2016-04-17 17:51:36,2016-04-17 17:52:39,1,-74.00816345214845,40.737770080566406,-74.00820922851562,40.736915588378906,N,63
id0006880,2,2016-04-20 19:30:40,2016-04-20 19:52:53,1,-73.88530731201173,40.773040771484375,-73.98928070068358,40.73167037963867,N,1333
id0913029,2,2016-05-26 13:35:47,2016-05-26 14:39:48,1,-73.98574829101562,40.75947189331055,-73.78977966308595,40.64699935913085,N,3841
id1572029,2,2016-06-02 08:17:21,2016-06-02 08:21:53,6,-73.9677505493164,40.76611709594727,-73.9723129272461,40.75960159301758,N,272
id3362197,2,2016-04-25 21:17:38,2016-04-25 21:33:17,2,-73.976318359375,40.75155258178711,-74.00709533691406,40.73570251464844,N,939
id2389824,2,2016-06-22 11:23:14,2016-06-22 11:40:29,1,-73.98465728759766,40.779388427734375,-73.98979187011719,40.742618560791016,N,1035
id2149877,2,2016-03-11 21:33:04,2016-03-11 21:42:39,2,-73.99131774902342,40.74969100952149,-73.98123168945312,40.75770950317383,N,575
id3326506,1,2016-06-29 14:14:36,2016-06-29 14:52:07,1,-74.00054931640625,40.737396240234375,-73.96162414550781,40.812854766845696,N,2251
id0294670,1,2016-02-17 01:17:45,2016-02-17 01:45:18,1,-74.00591278076173,40.73995971679688,-73.91594696044923,40.7765007019043,N,1653
id2243660,2,2016-03-13 21:34:36,2016-03-13 21:51:28,1,-74.0027084350586,40.739646911621094,-73.95994567871094,40.77045440673828,N,1012
id2012208,2,2016-02-27 12:12:26,2016-02-27 12:16:18,2,-73.96847534179686,40.75925827026367,-73.96823120117188,40.765323638916016,N,232
id1520800,2,2016-04-07 19:18:33,2016-04-07 19:34:46,1,-73.99858856201173,40.760780334472656,-73.99160766601562,40.73181915283203,N,973
id3841454,2,2016-05-06 06:53:47,2016-05-06 07:17:00,1,-73.9902801513672,40.75648880004883,-73.9373550415039,40.80154800415039,N,1393
id3790299,2,2016-02-15 07:23:54,2016-02-15 07:29:04,5,-74.00508880615234,40.71915054321289,-74.0152587890625,40.71430969238281,N,310
id2347099,1,2016-02-20 21:31:56,2016-02-20 21:37:59,1,-73.98117065429686,40.74719619750977,-73.9759063720703,40.758731842041016,N,363
id3028972,2,2016-05-27 10:38:48,2016-05-27 10:47:40,2,-73.92111206054686,40.820777893066406,-73.90621185302734,40.81353759765625,N,532
id2112940,2,2016-04-02 23:38:56,2016-04-02 23:42:28,3,-73.96430969238281,40.80749130249024,-73.95960998535155,40.81546020507813,N,212
id3102472,1,2016-06-17 14:51:08,2016-06-17 14:57:46,1,-73.9622802734375,40.77039337158203,-73.97046661376955,40.75904083251953,N,398
id2175414,2,2016-02-07 15:07:06,2016-02-07 15:17:43,3,-73.98329162597656,40.76248168945313,-73.99178314208984,40.74946594238281,N,637
id2630105,2,2016-02-14 11:59:23,2016-02-14 12:06:28,1,-73.98361206054686,40.721771240234375,-73.98332214355469,40.73719024658203,N,425
id3876032,2,2016-02-26 01:46:51,2016-02-26 02:00:14,2,-73.9870834350586,40.72237014770508,-73.95303344726562,40.73537826538085,N,803
id3166179,1,2016-01-22 09:17:15,2016-01-22 09:30:08,1,-73.99567413330078,40.7637939453125,-74.0057373046875,40.74190521240234,N,773
id0863010,1,2016-01-29 13:33:25,2016-01-29 13:42:23,1,-73.99694061279298,40.75263214111328,-74.00409698486328,40.74317169189453,N,538
id0612515,2,2016-04-05 19:58:25,2016-04-05 20:02:30,1,-74.00083923339844,40.72586059570313,-73.99918365478516,40.73408889770508,N,245
id0921238,2,2016-04-04 17:05:50,2016-04-04 17:14:41,1,-73.94894409179686,40.78150177001953,-73.9599380493164,40.768531799316406,N,531
id0790383,2,2016-03-22 23:31:53,2016-03-22 23:41:04,3,-73.98284149169923,40.77217102050781,-73.9674301147461,40.80677032470703,N,551
id0762221,2,2016-05-10 09:21:20,2016-05-10 09:31:10,1,-73.99564361572266,40.73918151855469,-74.00611877441406,40.723793029785156,N,590
id2018546,1,2016-01-03 19:31:34,2016-01-03 19:44:13,1,-73.9877395629883,40.71902847290039,-74.01368713378906,40.70873260498047,N,759
id1577393,1,2016-06-03 14:38:24,2016-06-03 14:54:00,2,-73.99551391601562,40.7248649597168,-73.99482727050781,40.74946212768555,N,936
id2895031,1,2016-02-08 08:30:16,2016-02-08 08:43:33,1,-73.9595718383789,40.77389526367188,-73.98310089111328,40.76099395751953,N,797
id2128773,2,2016-02-19 20:07:14,2016-02-19 20:11:28,1,-73.96988677978516,40.784751892089844,-73.97042846679686,40.78874969482422,N,254
id2695491,1,2016-05-01 13:56:57,2016-05-01 14:01:36,1,-73.97369384765625,40.78714370727539,-73.9791030883789,40.77706146240234,N,279
id3462558,2,2016-03-12 14:08:24,2016-03-12 14:14:57,1,-73.98322296142578,40.73894119262695,-73.99288177490234,40.72970962524415,N,393
id0951124,1,2016-04-08 14:26:11,2016-04-08 14:39:52,1,-73.99331665039062,40.72936248779297,-74.00859069824219,40.70977783203125,N,821
id1717851,1,2016-01-27 09:52:54,2016-01-27 10:11:47,1,-73.95709991455078,40.770668029785156,-73.97872161865234,40.7597885131836,N,1133
id2195853,1,2016-05-21 22:45:17,2016-05-21 22:51:58,4,-73.98843383789062,40.76098251342773,-73.9830322265625,40.77333450317383,N,401
id2767366,1,2016-05-10 14:31:50,2016-05-10 14:39:55,2,-73.91281890869139,40.87285232543945,-73.90433502197266,40.8787498474121,N,485
id0736630,2,2016-03-25 12:29:08,2016-03-25 12:30:41,3,-73.97675323486328,40.788230895996094,-73.97966766357422,40.78971862792969,N,93
id1075000,2,2016-03-17 20:12:38,2016-03-17 20:23:18,1,-73.99525451660156,40.73994445800781,-73.9789047241211,40.728271484375,N,640
id1962511,2,2016-02-03 19:04:13,2016-02-03 19:19:25,2,-73.96939086914062,40.78527069091797,-73.9351806640625,40.79587173461913,N,912
id3379725,1,2016-02-07 10:47:03,2016-02-07 10:51:29,1,-73.98213958740234,40.778228759765625,-73.98741912841797,40.78020858764648,N,266
id3649630,2,2016-01-17 12:17:47,2016-01-17 12:24:34,5,-73.97956848144531,40.735389709472656,-73.97522735595702,40.74964141845703,N,407
id1702391,1,2016-02-09 17:52:51,2016-02-09 18:19:48,3,-73.97110748291014,40.75491333007813,-73.97859191894531,40.77737426757813,N,1617
id0054219,1,2016-02-08 20:59:55,2016-02-08 21:06:30,1,-73.98307037353516,40.7388801574707,-73.98580932617188,40.746315002441406,N,395
id3527088,2,2016-05-16 22:14:21,2016-05-16 22:23:56,1,-73.9712905883789,40.68962860107422,-73.95070648193358,40.67615127563477,N,575
id3978522,2,2016-04-23 22:10:32,2016-04-23 22:13:27,6,-73.98723602294923,40.732948303222656,-73.9806137084961,40.73884582519531,N,175
id2862087,1,2016-04-15 12:23:55,2016-04-15 12:28:25,1,-73.97136688232422,40.76142120361328,-73.97232818603516,40.76070022583008,N,270
id2494028,2,2016-02-20 00:48:57,2016-02-20 00:53:36,5,-73.95561981201173,40.76848983764648,-73.9700927734375,40.75971984863281,N,279
id0668322,2,2016-01-25 21:43:36,2016-01-25 21:55:38,2,-73.96882629394531,40.75791931152344,-73.96537780761719,40.77484893798828,N,722
id3045765,2,2016-03-13 15:24:11,2016-03-13 15:45:55,1,-73.98773193359375,40.71952819824219,-73.99179077148438,40.74584579467773,N,1304
id3078679,1,2016-01-22 08:04:52,2016-01-22 08:17:58,1,-73.96307373046875,40.77514266967773,-73.93948364257811,40.805152893066406,N,786
id0005377,2,2016-01-16 09:25:44,2016-01-16 09:30:07,1,-73.97832489013672,40.748268127441406,-73.97844696044923,40.75833511352539,N,263
id2613419,1,2016-03-25 18:15:25,2016-03-25 18:21:00,1,-74.00472259521484,40.74163055419922,-74.00980377197266,40.7221565246582,N,335
id2662764,1,2016-03-23 11:44:54,2016-03-23 11:56:54,1,-73.96173095703125,40.76445770263672,-73.9740219116211,40.75064468383789,N,720
id2122192,1,2016-02-13 20:29:58,2016-02-13 20:36:46,1,-74.00048065185547,40.72201919555664,-74.00918579101562,40.71536254882813,N,408
id0788639,2,2016-03-24 08:18:24,2016-03-24 08:28:36,5,-73.95956420898438,40.780357360839844,-73.97284698486328,40.76445388793945,N,612
id2675847,1,2016-04-28 21:11:30,2016-04-28 21:43:07,1,-73.9754867553711,40.75542068481445,-73.78501892089844,40.64311218261719,N,1897
id0658800,2,2016-06-22 23:35:34,2016-06-22 23:44:20,1,-73.99118041992188,40.685791015625,-73.98157501220702,40.66690444946289,N,526
id3929690,1,2016-04-27 07:45:00,2016-04-27 07:49:22,1,-73.96320343017578,40.75671005249024,-73.97158813476562,40.75209045410156,N,262
id2281713,1,2016-04-09 15:49:27,2016-04-09 16:02:31,1,-73.97002410888672,40.76266479492188,-73.94683074951173,40.78037643432617,N,784
id0984547,1,2016-02-17 11:02:38,2016-02-17 11:06:21,1,-73.94573211669923,40.75787353515625,-73.94078063964844,40.762996673583984,N,223
id0875164,1,2016-06-18 02:36:12,2016-06-18 02:40:10,1,-73.97418212890625,40.747032165527344,-73.98402404785155,40.74245834350585,N,238
id0786923,2,2016-03-26 13:34:38,2016-03-26 13:37:17,1,-73.99632263183594,40.75345993041992,-73.99632263183594,40.75345993041992,N,159
id3715914,2,2016-02-23 02:06:01,2016-02-23 02:12:59,1,-73.9954376220703,40.72492599487305,-73.9754409790039,40.72449111938477,N,418
id2049333,2,2016-05-20 23:07:39,2016-05-20 23:12:09,1,-73.95701599121094,40.675193786621094,-73.95983123779298,40.6879768371582,N,270
id0051512,2,2016-03-14 13:26:30,2016-03-14 13:28:39,1,-73.98755645751955,40.74996948242188,-73.98330688476562,40.75590896606445,N,129
id1877298,2,2016-04-30 08:33:04,2016-04-30 08:50:51,1,-73.9437255859375,40.75275802612305,-73.98666381835938,40.74943161010742,N,1067
id3762929,2,2016-01-28 21:24:47,2016-01-28 21:48:22,1,-73.97430419921875,40.75743865966797,-73.96319580078125,40.70771789550781,N,1415
